ObjectId;Department;Title;Artist;ArtistNationality;ObjectDate;ObjectDateBegin;ObjectDateEnd;Medium;Classification;Tags;ImageUrl;Height;Width
437945;European Paintings;Portrait of a Woman;Willem Wissing;Dutch;ca. 1687;1682;1687;Oil on canvas;Paintings;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP169636.jpg;126.4;102.2
437946;European Paintings;Allegory of the Arts;Jacob de Wit;Dutch;1742;1742;1742;Oil on canvas;Paintings;Putti|Sky|Allegory;https://images.metmuseum.org/CRDImages/ep/web-large/DP145895.jpg;47.9;59.1
437947;European Paintings;Flora and Zephyr;Jacob de Wit;Dutch;1743;1743;1743;Oil on canvas;Paintings;Women|Putti;https://images.metmuseum.org/CRDImages/ep/web-large/DP145896.jpg;53.0;63.2
437948;European Paintings;Allegory of Government: Wisdom Defeating Discord;Jacob de Wit;Dutch;;1715;1754;Oil on canvas;Paintings;Clouds|Putti|Sky|Allegory;https://images.metmuseum.org/CRDImages/ep/web-large/DP145894.jpg;51.1;39.1
437949;European Paintings;Children Playing with a Goat;Jacob de Wit;Dutch;;1715;1754;Oil on canvas;Paintings;Children|Playing|Goats;https://images.metmuseum.org/CRDImages/ep/web-large/DP146935.jpg;67.9;104.1
437950;European Paintings;An Interesting Story (Miss Ray);William Wood;British;1806;1806;1806;Ivory;Miniatures;Books|Profiles|Women|Reading;https://images.metmuseum.org/CRDImages/ep/web-large/ep95.14.95.R.jpg;12.1;9.8
437951;European Paintings;Portrait of a Man, Said to Be Mr. Fitzgerald;William Wood;British;;1789;1810;Ivory;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/50867.jpg;8.3;6.7
437953;European Paintings;A Man and a Woman on Horseback;Philips Wouwerman;Dutch;ca. 1653–54;1653;1654;Oil on wood;Paintings;Men|Women|Horse Riding|Boats;https://images.metmuseum.org/CRDImages/ep/web-large/DP143205.jpg;30.8;41.3
437954;European Paintings;Portrait of a Woman;Joseph Wright (Wright of Derby);British;ca. 1770;1765;1775;Oil on canvas;Paintings;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP169653.jpg;126.7;101.6
437955;European Paintings;The Golden Age;Joachim Wtewael;Netherlandish;1605;1605;1605;Oil on copper;Paintings;Birds|Male Nudes|Female Nudes|Cats|Cows|Dogs|Sheep;https://images.metmuseum.org/CRDImages/ep/web-large/DP145413.jpg;22.5;30.5
437956;European Paintings;Kitchen Scene;Peter Wtewael;Dutch;1620s;1620;1629;Oil on canvas;Paintings;Eggs|Food|Kitchens|Men|Women|Servants;https://images.metmuseum.org/CRDImages/ep/web-large/DP146469.jpg;113.7;160.0
437957;European Paintings;Saint Lucy;Francesco Zaganelli (Francesco di Bosio);Italian;;1499;1532;Tempera and gold on wood;Paintings;Portraits|Women|Saints;https://images.metmuseum.org/CRDImages/ep/web-large/ep30.95.292.bw.R.jpg;31.4;19.7
437959;European Paintings;Portrait of a Man;Christian Friedrich Zincke;German;;1703;1767;Enamel;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/175442.jpg;4.8;3.8
437960;European Paintings;Richard Abell;Christian Friedrich Zincke;German;1724;1724;1724;Enamel;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/ep95.14.61.R.jpg;4.4;3.5
437961;European Paintings;Mrs. Vanderbank;Christian Friedrich Zincke;German;ca. 1730;1725;1735;Enamel;Miniatures;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/ep95.14.99.R.jpg;3.5;3.8
437962;European Paintings;Portrait of a Young Man;Christian Friedrich Zincke;German;;1703;1767;Enamel;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DT200585.jpg;4.4;3.5
437963;European Paintings;Portrait of a Woman;Christian Friedrich Zincke;German;;1703;1767;Enamel;Miniatures;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/175441.jpg;4.8;3.8
437964;European Paintings;Frieda Schiff (1876–1958), Later Mrs. Felix M. Warburg;Anders Zorn;Swedish;1894;1894;1894;Oil on canvas;Paintings;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP160821.jpg;101.0;76.2
437965;European Paintings;Edward R. Bacon (1846–1915);Anders Zorn;Swedish;1897;1897;1897;Oil on canvas;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DT239221.jpg;122.6;89.5
437966;European Paintings;Mrs. Walter Rathbone Bacon (Virginia Purdy Barker, 1862–1919);Anders Zorn;Swedish;1897;1897;1897;Oil on canvas;Paintings;Portraits|Women|Dogs;https://images.metmuseum.org/CRDImages/ep/web-large/DT400.jpg;170.8;108.0
437967;European Paintings;Mrs. John Crosby Brown (Mary Elizabeth Adams, 1842–1918);Anders Zorn;Swedish;ca. 1900;1880;1920;Oil on canvas;Paintings;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP-14178-001.jpg;73.7;60.3
437968;European Paintings;Landscape with Peasants at a Fountain;Francesco Zuccarelli;Italian;;1722;1788;Oil on canvas;Paintings;Fountains|Women|Landscapes|Genre Scene;https://images.metmuseum.org/CRDImages/ep/web-large/DP-22306-001.jpg;79.4;120.7
437969;European Paintings;Battle between Christians and Muslims at El Sotillo;Francisco de Zurbarán;Spanish;ca. 1637–39;1637;1639;Oil on canvas;Paintings;Battles|Men|Horse Riding|Madonna and Child|Helmets|Putti|Flags|Angels;https://images.metmuseum.org/CRDImages/ep/web-large/DP-20747-001.jpg;335.0;191.1
437970;European Paintings;Saint Benedict;Francisco de Zurbarán;Spanish;ca. 1640–45;1640;1645;Oil on canvas;Paintings;Men|Saints|Pitchers;https://images.metmuseum.org/CRDImages/ep/web-large/DP-25223-001.jpg;188.0;103.5
437971;European Paintings;The Young Virgin;Francisco de Zurbarán;Spanish;ca. 1632–33;1632;1633;Oil on canvas;Paintings;Lilies|Sewing|Virgin Mary;https://images.metmuseum.org/CRDImages/ep/web-large/DT17.jpg;116.8;94.0
437972;European Paintings;The Crucifixion;Francisco de Zurbarán;Spanish;;1618;1664;Oil on canvas;Paintings;Crucifixion|Christ;https://images.metmuseum.org/CRDImages/ep/web-large/ep65.220.2.bw.R.jpg;284.5;192.7
437973;European Paintings;Ponte San Rocco and Waterfalls, Tivoli;François Marius Granet;French;ca. 1810–20;1810;1820;Oil on canvas;Paintings;Waterfalls|Bridges;https://images.metmuseum.org/CRDImages/ep/web-large/DP-23367-001.jpg;37.8;28.3
437974;European Paintings;Scene in the Jewish Quarter of Constantine;Théodore Chassériau;French;1851;1851;1851;Oil on canvas;Paintings;Infants|Women|Orientalist|Sleeping|Cradles;https://images.metmuseum.org/CRDImages/ep/web-large/DT1038.jpg;56.8;47.0
437975;European Paintings;Sunset after a Storm on the Coast of Sicily;Andreas Achenbach;German;1853;1853;1853;Oil on canvas;Paintings;Seas|Landscapes|Evening|Boats;https://images.metmuseum.org/CRDImages/ep/web-large/DT12075.jpg;83.2;107.3
437977;European Paintings;The Last Communion of Saint Mary of Egypt;Marcantonio Franceschini;Italian;1680;1680;1680;Oil on copper;Paintings;Men|Women|Saints|Angels;https://images.metmuseum.org/CRDImages/ep/web-large/DP-24112-001.jpg;42.5;54.3
437978;European Paintings;Christ Presented to the People (Ecce Homo);Sodoma (Giovanni Antonio Bazzi);Italian;ca. 1540–49;1540;1549;Oil on canvas;Paintings;Men|Christ;https://images.metmuseum.org/CRDImages/ep/web-large/DT4034.jpg;61.595123;59.69012
437979;European Paintings;Ship by Moonlight;Ivan Konstantinovich Aivazovsky;Russian;;1837;1900;Oil on canvas;Paintings;Seascapes|Moon|Ships;https://images.metmuseum.org/CRDImages/ep/web-large/DP-23290-001.jpg;15.9;23.5
437980;European Paintings;Cypresses;Vincent van Gogh;Dutch;1889;1889;1889;Oil on canvas;Paintings;Landscapes|Cypresses;https://images.metmuseum.org/CRDImages/ep/web-large/DP130999.jpg;93.4;74.0
437983;European Paintings;A Roman Landscape with Figures;Goffredo Wals;German;probably 1630s;1630;1639;Oil on copper;Paintings;Rome|Ruins|Landscapes;https://images.metmuseum.org/CRDImages/ep/web-large/DP293064.jpg;40.6;40.6
437984;European Paintings;"La Berceuse (Woman Rocking a Cradle; Augustine-Alix Pellicot Roulin, 1851–1930)";Vincent van Gogh;Dutch;1889;1889;1889;Oil on canvas;Paintings;Portraits|Women|Flowers;https://images.metmuseum.org/CRDImages/ep/web-large/DP-19279-001.jpg;92.7;73.7
437985;European Paintings;Pansies;Henri Fantin-Latour;French;1903;1903;1903;Oil on canvas;Paintings;Flowers|Still Life;https://images.metmuseum.org/CRDImages/ep/web-large/DP-17401-001.jpg;33.337566;38.417576
437986;European Paintings;The Denial of Saint Peter;Caravaggio (Michelangelo Merisi);Italian;1610;1610;1610;Oil on canvas;Paintings;Soldiers|Men|Women|Saint Peter;https://images.metmuseum.org/CRDImages/ep/web-large/DP-12413-001.jpg;94.0;125.4
437987;European Paintings;On the Beach, Dieppe;Eugène Boudin;French;1864;1864;1864;Oil on wood;Paintings;Men|Women|Dogs|Beaches;https://images.metmuseum.org/CRDImages/ep/web-large/DT11491.jpg;31.8;29.2
437988;European Paintings;Princess Pauline Metternich (1836–1921) on the Beach;Eugène Boudin;French;ca. 1865–67;1844;1898;Oil on cardboard, laid down on wood;Paintings;Princesses|Beaches|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DT4425.jpg;29.5;23.5
437989;European Paintings;Dish of Apples;Paul Cézanne;French;ca. 1876–77;1876;1877;Oil on canvas;Paintings;Apples|Still Life;https://images.metmuseum.org/CRDImages/ep/web-large/DT1939.jpg;46.0;55.2
437990;European Paintings;Seated Peasant;Paul Cézanne;French;ca. 1892–96;1892;1896;Oil on canvas;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DT1944.jpg;54.6;45.1
437991;European Paintings;The Curious Little Girl;Camille Corot;French;1860–64;1860;1864;Oil on cardboard, laid down on wood;Paintings;Girls;https://images.metmuseum.org/CRDImages/ep/web-large/DT2016.jpg;41.3;28.6
437993;European Paintings;At the Milliner's;Edgar Degas;French;1881;1881;1881;Pastel on five pieces of wove paper, backed with paper, and laid down on canvas;Pastels & Oil Sketches on Paper;Women|Hats;https://images.metmuseum.org/CRDImages/ep/web-large/DT1915.jpg;69.2;69.2
437994;European Paintings;Race Horses;Edgar Degas;French;ca. 1885–88;1885;1888;Pastel on wood;Drawings;Men|Horse Riding|Jockeys;https://images.metmuseum.org/CRDImages/ep/web-large/DP131000.jpg;30.2;40.6
437995;European Paintings;Roses in a Bowl;Henri Fantin-Latour;French;1883;1883;1883;Oil on canvas;Paintings;Roses|Still Life;https://images.metmuseum.org/CRDImages/ep/web-large/DT10260.jpg;29.8;41.6
437996;European Paintings;Roses and Lilies;Henri Fantin-Latour;French;1888;1888;1888;Oil on canvas;Paintings;Lilies|Roses|Still Life;https://images.metmuseum.org/CRDImages/ep/web-large/DT9200.jpg;59.7;45.7
437997;European Paintings;Asters and Fruit on a Table;Henri Fantin-Latour;French;1868;1868;1868;Oil on canvas;Paintings;Grapes|Flowers|Apples|Pears|Still Life;https://images.metmuseum.org/CRDImages/ep/web-large/DT9199.jpg;56.8;54.9
437998;European Paintings;Olive Trees;Vincent van Gogh;Dutch;1889;1853;1890;Oil on canvas;Paintings;Landscapes|Olive Trees;https://images.metmuseum.org/CRDImages/ep/web-large/DT1946.jpg;72.7;92.1
437999;European Paintings;Still Life with Teapot and Fruit;Paul Gauguin;French;1896;1896;1896;Oil on canvas;Paintings;Fruit|Still Life|Teapots;https://images.metmuseum.org/CRDImages/ep/web-large/DT1027.jpg;47.6;66.0
438000;European Paintings;Three Tahitian Women;Paul Gauguin;French;1896;1896;1896;Oil on wood;Paintings;Women|Female Nudes;https://images.metmuseum.org/CRDImages/ep/web-large/DT1954.jpg;24.4;43.2
438001;European Paintings;Two Women;Paul Gauguin;French;1901 or 1902;1901;1902;Oil on canvas;Paintings;Women;https://images.metmuseum.org/CRDImages/ep/web-large/DT1953.jpg;73.7;92.1
438002;European Paintings;Madame Manet (Suzanne Leenhoff, 1829–1906) at Bellevue;Edouard Manet;French;1880;1880;1880;Oil on canvas;Paintings;Profiles|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DT4224.jpg;80.6;60.3
438009;European Paintings;The Pink Dress (Albertie-Marguerite Carré, later Madame Ferdinand-Henri Himmes, 1854–1935);Berthe Morisot;French;ca. 1870;1865;1875;Oil on canvas;Paintings;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DT1927.jpg;53.97511;67.3
438010;European Paintings;Nini in the Garden (Nini Lopez);Auguste Renoir;French;1876;1876;1876;Oil on canvas;Paintings;Gardens|Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DT1874.jpg;61.9;50.8
438011;European Paintings;Eugène Murer (Hyacinthe-Eugène Meunier, 1841–1906);Auguste Renoir;French;1877;1877;1877;Oil on canvas;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DT1882.jpg;47.0;39.4
438012;European Paintings;Bouquet of Chrysanthemums;Auguste Renoir;French;1881;1881;1881;Oil on canvas;Paintings;Flowers|Still Life;https://images.metmuseum.org/CRDImages/ep/web-large/DT1877.jpg;66.0;55.6
438013;European Paintings;Reclining Nude;Auguste Renoir;French;1883;1883;1883;Oil on canvas;Paintings;Female Nudes;https://images.metmuseum.org/CRDImages/ep/web-large/DP-14976-001.jpg;65.1;81.3
438014;European Paintings;The Daughters of Catulle Mendès, Huguette (1871–1964), Claudine (1876–1937), and Helyonne (1879–1955);Auguste Renoir;French;1888;1888;1888;Oil on canvas;Paintings;Girls|Pianos|Violins|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DT1879.jpg;161.9;129.9
438015;European Paintings;Gray Weather, Grande Jatte;Georges Seurat;French;ca. 1886–88;1886;1888;Oil on canvas;Paintings;Rivers|Boats;https://images.metmuseum.org/CRDImages/ep/web-large/DT1945.jpg;70.5;86.4
438016;European Paintings;The Streetwalker;Henri de Toulouse-Lautrec;French;ca. 1890–91;1890;1891;Oil on cardboard;Paintings;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DT10262.jpg;64.8;53.3
438017;European Paintings;Henri-Gabriel Ibels (1867–1936);Henri de Toulouse-Lautrec;French;1892–93;1892;1893;Oil on cardboard;Drawings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/EP5.jpg;52.1;39.4
438018;European Paintings;Woman before a Mirror;Henri de Toulouse-Lautrec;French;1897;1897;1897;Oil on cardboard;Paintings;Female Nudes|Prostitutes|Mirrors;https://images.metmuseum.org/CRDImages/ep/web-large/DT1923.jpg;62.2;47.0
438020;European Paintings;Saint Julian;Taddeo Gaddi;Italian;1340s;1340;1349;Tempera on wood, gold ground;Paintings;Men|Saints|Swords;https://images.metmuseum.org/CRDImages/ep/web-large/DT4166.jpg;54.0;36.2
438021;European Paintings;The Mystic Marriage of Saint Catherine of Siena;Giovanni di Paolo (Giovanni di Paolo di Grazia);Italian;;1417;1482;Tempera and gold on wood;Paintings;Saint Catherine|Jesus|Saint Paul|Saint Peter;https://images.metmuseum.org/CRDImages/ep/web-large/DP-16826-001.jpg;30.48006;30.5
438022;European Paintings;Saint Catherine of Siena Exchanging Her Heart with Christ;Giovanni di Paolo (Giovanni di Paolo di Grazia);Italian;;1417;1482;Tempera and gold on wood;Paintings;Churches|Saint Catherine|Christ;https://images.metmuseum.org/CRDImages/ep/web-large/DP-16827-001.jpg;29.8;24.1
438023;European Paintings;The Antechamber of the Sala del Maggior Consiglio;Francesco Guardi;Italian;ca. 1765–68;1765;1768;Oil on canvas;Paintings;Venice|Interiors|Men;https://images.metmuseum.org/CRDImages/ep/web-large/DT4167.jpg;34.0;50.8
438024;European Paintings;The Ridotto Pubblico at Palazzo Dandolo;Francesco Guardi;Italian;ca. 1765–68;1765;1768;Oil on canvas;Paintings;Venice|Interiors|Masks|Men|Women|Gambling;https://images.metmuseum.org/CRDImages/ep/web-large/DP162310.jpg;34.0;50.8
438025;European Paintings;The Holy Family with Saint John the Baptist;Nicolas Poussin;French;ca. 1627;1622;1632;Oil on canvas;Paintings;Holy Family|Madonna and Child|Infants|Saint John the Baptist;https://images.metmuseum.org/CRDImages/ep/web-large/DP-20213-001.jpg;76.2;63.5
438026;European Paintings;The Chariot of Aurora;Giovanni Battista Tiepolo;Italian;1760s;1760;1769;Oil on canvas;Paintings;Apollo|Bacchus|Swans|Horses|Goddess|Chariots;https://images.metmuseum.org/CRDImages/ep/web-large/DT4170.jpg;90.2;72.7
438027;European Paintings;A Female Allegorical Figure;Giovanni Battista Tiepolo;Italian;1740–50;1740;1750;Oil on canvas, gold ground;Paintings;Female Nudes|Allegory;https://images.metmuseum.org/CRDImages/ep/web-large/DT4171.jpg;81.3;64.5
438028;European Paintings;The Crucifixion;Paolo Uccello (Paolo di Dono);Italian;probably mid-1450s;1453;1457;Tempera on wood, gold ground;Paintings;Women|Crucifixion|Angels|Christ|Madonna and Child|Mary Magdalene|Saint John the Evangelist|Nuns;https://images.metmuseum.org/CRDImages/ep/web-large/DP-25222-001.jpg;45.7;27.9
438029;European Paintings;The Man of Sorrows with Two Angels;Francesco di Giorgio Martini;Italian;ca. 1470;1465;1475;Tempera on wood;Paintings|Frames;;https://images.metmuseum.org/CRDImages/ep/web-large/DT5277.jpg;136.5;82.9
438030;European Paintings;Valley of the River Loire;Jules Dupré;French;;1831;1889;Oil on wood;Paintings;Rivers|Landscapes;https://images.metmuseum.org/CRDImages/ep/web-large/EP652.jpg;27.3;48.9
438031;European Paintings;Summer Flowers;Henri Fantin-Latour;French;1880;1880;1880;Oil on canvas;Paintings;Flowers|Still Life;https://images.metmuseum.org/CRDImages/ep/web-large/DT4204.jpg;73.6601;82.5502
438032;European Paintings;"Study for ""Portrait of an Indian""";Anne Louis Girodet-Trioson;French;ca. 1807;1802;1812;Oil on canvas;Paintings;Swords|Men|Portraits|Orientalist;https://images.metmuseum.org/CRDImages/ep/web-large/DP135221.jpg;40.6;32.7
438033;European Paintings;Jean-Louis-André-Théodore Gericault (1791–1824);Horace Vernet;French;probably 1822 or 1823;1822;1823;Oil on canvas;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DT4276.jpg;47.3;38.4
438098;European Paintings;Tea;James Tissot;French;1872;1872;1872;Oil on wood;Paintings;Women|Tea Drinking;https://images.metmuseum.org/CRDImages/ep/web-large/DP-24385-001.jpg;66.0;47.9
438099;European Paintings;"The Public Viewing David’s ""Coronation"" at the Louvre";Louis Léopold Boilly;French;1810;1810;1810;Oil on canvas;Paintings;Museums|Children|Men|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP270310.jpg;61.595123;82.55016
438100;European Paintings;The Grand Canal, Venice, Looking South toward the Rialto Bridge;Canaletto (Giovanni Antonio Canal); ;1730s;1730;1739;Oil on canvas;Paintings;Cities|Canals|Boats|Venice;https://images.metmuseum.org/CRDImages/ep/web-large/Wrightsman16.jpg;46.35509;77.47015
438101;European Paintings;Campo Santa Maria Zobenigo, Venice;Canaletto (Giovanni Antonio Canal); ;1730s;1730;1739;Oil on canvas;Paintings;Venice|Buildings|Towers|Cities;https://images.metmuseum.org/CRDImages/ep/web-large/DT274230.jpg;47.0;78.105156
438102;European Paintings;The Grand Canal, Venice, Looking Southeast, with the Campo della Carità to the Right;Canaletto (Giovanni Antonio Canal); ;1730s;1730;1739;Oil on canvas;Paintings;Venice|Towers|Boats|Canals;https://images.metmuseum.org/CRDImages/ep/web-large/Wrightsman18.jpg;47.0;77.78766
438103;European Paintings;Campo Sant'Angelo, Venice;Canaletto (Giovanni Antonio Canal); ;1730s;1730;1739;Oil on canvas;Paintings;Towers|Wells|Towns|Dogs|Venice;https://images.metmuseum.org/CRDImages/ep/web-large/DP-19650-001.jpg;46.7;77.5
